4	23	2	5	2	3	1	33.3333	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.1255	0.0026	0.0047	0.0649	0.0537	0	0.2451	0.0366	0	0	0.0019	0.736021	0.113025	0	0.394986	0.213643	0	0	0	0	0	0.058472	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
4	24	3	5	1	1	3	33.3333	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0.103	0.0746	0.001	0.3732	0.0075	0	0.1207	0.3537	0	0.000245	0.0901	0.159039	0.436027	0.058271	0.593308	0.020495	0	0	0	0	0	0.003767	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	3
4	25	4	5	2	3	1	33.3333	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.1166	0.005	0.0073	0.1578	0.0394	0	0.056	0.0923	0	0.000137	0.0215	0.904354	0.584216	0.827145	0.867683	0.027377	0	0	0	0	0	0.14412	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
4	26	5	5	2	1	3	33.3333	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0.0808	0	0	0.0006	0.0404	0	0	0.0299	0	0	0	0.170241	0.500326	0.126689	0.151906	0.170543	0	0	0	0	0	0.007535	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	3
5	27	1	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.272779	0.280997	0	0	0	0	0	0.520726	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	28	2	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.272779	0.280997	0	0	0	0	0	0.520726	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	29	3	2	1	1	3	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.272779	0.280997	0	0	0	0	0	0.520726	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	3
5	30	4	2	1	1	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.272779	0.280997	0	0	0	0	0	0.520726	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	31	5	2	1	2	1	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.0013	0	0	0.0455	0.0045	0	0.0232	0.0455	0	0.000211	0.000012	0.069492	0.060349	0.027363	0.092373	0.042026	0	0	0	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	1
5	32	6	2	1	1	3	61.5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0.0013	0	0	0.0455	0.0045	0	0.0232	0.0455	0	0.000211	0.000012	0.069492	0.060349	0.027363	0.092373	0.042026	0	0	0	0	0	0	4.1	5	4.2	4.2	4.6	4.7	4.7	5	4.2	4.6	4.75	1.1	1.45	0.96	1.02	1.48	1.43	1.52	1.5	0.95	1.33	1.265	3
